pointId,pointType,title,address,lon,lat,fractions,scheduleDescription,rating_score
15388,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Новослободская ул., 50/1с2",37.594548,55.786818000000004,"KRYSHECHKI,BATAREJKI",,0.0
15389,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Новотушинский пр-д, 10к2",37.380929,55.840487,"KRYSHECHKI,BATAREJKI",,0.0
15390,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Новочеремушкинская ул., 44с1",37.56846899999999,55.672484,"KRYSHECHKI,BATAREJKI",,0.0
15391,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, Новочеркасский б-р, 51",37.73992899999999,55.648271,BATAREJKI,,0.0
15392,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Окская ул., 2",37.748699,55.70992600000001,"KRYSHECHKI,BATAREJKI",,1.0
15393,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, Онежская ул., 11/11",37.520294,55.84917999999999,BATAREJKI,Режим работы требует уточнения,0.0
15394,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, Открытое шоссе, 24к11",37.757557,55.82301399999999,BATAREJKI,Режим работы требует уточнения,1.0
15397,RC,"Точка приёма крышечек в магазине ""ВкусВилл""","Балашиха, Школьная улица, 7к4",37.925138,55.749075999999995,KRYSHECHKI,Режим работы требует уточнения,0.0
15398,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, пер. Сивцев Вражек, 20",37.593692999999995,55.747761,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15399,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пер. Юрьевский, 22к1",37.717447,55.76252999999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15400,RC,"Точка приёма батареек, крышечек, пластиковых карточек и блистеров в магазине ""ВкусВилл""","Москва, Перовская ул., 56/55",37.789573,55.745184,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15401,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Планерная, 12к1",37.43663399999999,55.862140999999994,"KRYSHECHKI,BATAREJKI",,0.0
15402,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Планерная, 14к1",37.436848999999995,55.864111,"KRYSHECHKI,BATAREJKI",,1.0
15403,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Планерная, 7к1",37.433508,55.863358,"KRYSHECHKI,BATAREJKI",,0.0
15404,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Полярная ул., 10с1",37.63827,55.874561,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15405,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пос. Воскресенское, 29",37.445347,55.52965999999998,"KRYSHECHKI,BATAREJKI",Режим работы ежедневно с 09:00-22:00,1.0
15411,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр. Погонный, А",37.702706,55.818948,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15412,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр. Рижский, 7",37.660610999999996,55.814143,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15413,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-д Дежнёва, 27к1",37.633967,55.87006599999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15414,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, пр-д Одоевского, 11Ас1",37.516268999999994,55.59899,BATAREJKI,Режим работы требует уточнения,0.0
15415,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-д Русанова, 35",37.63756899999999,55.856982,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15416,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-д Шокальского, 2",37.647944,55.872233,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15418,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, проспект Ленинский, 40",37.57025800000001,55.702942,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15419,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Профсоюзная ул., 26/44",37.563152,55.6789,"KRYSHECHKI,BATAREJKI",,1.0
15420,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Профсоюзная ул., 5/9",37.571129,55.684837999999985,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15421,RC,"Точка приёма батареек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Профсоюзная, д. 98, к. 1",37.526528,55.645877999999996,"BATAREJKI,INOE",,0.0
15422,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Андропова, 38",37.661608,55.674082000000006,"KRYSHECHKI,BATAREJKI",,0.5
15423,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Буденного, 29/1",37.73069699999999,55.768036,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15424,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Россия, Москва, проспект Будённого, 51к5",37.738653,55.759408999999984,BATAREJKI,Режим работы требует уточнения,0.0
15426,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, пр-кт Вернадского, 33",37.514562999999995,55.680742,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15427,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-кт Вернадского, 54",37.494914,55.673729,"KRYSHECHKI,BATAREJKI",,0.0
15428,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, пр-т Вернадского, 94к1",37.475513,55.65265899999999,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15429,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, пр-т Комсомольский, 27с5",37.581486999999996,55.72604599999998,BATAREJKI,Режим работы требует уточнения,0.5
15430,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, пр-т Комсомольский, 48/22",37.571174,55.719824999999986,BATAREJKI,Режим работы требует уточнения,0.0
15431,RC,"Точка приёма крышечек в магазине ""ВкусВилл""","Москва, пр-т Ленинградский проспект, 29к2",37.561859,55.785958999999984,KRYSHECHKI,Режим работы требует уточнения,0.0
15432,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Маршала Жукова, 39к1",37.471237,55.77530699999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15433,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Мира, 182",37.647845999999994,55.826103999999994,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15434,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-кт Мира, 40",37.63422899999999,55.78015399999999,"KRYSHECHKI,BATAREJKI",,0.5
15435,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-кт Мира, 56с2",37.63520199999999,55.784012,"KRYSHECHKI,BATAREJKI",,0.0
15436,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Мира,188Бк4",37.659622,55.83456799999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15437,RC,"Точка приёма батареек и мягкой пластиковой упаковки в магазине ""ВкусВилл""","Москва, пр-т Мичуринский, 34",37.49802499999999,55.69833999999999,"PLASTIK,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15438,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Нововатутинский, 7",37.347988,55.51703099999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15439,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, пр-т Новоясеневский, 11",37.536283999999995,55.606670000000015,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15440,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Псковская ул., 9к1",37.55199499999999,55.905856,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15441,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Рогачёвский пер., 4, корп. 1",37.552741,55.86771299999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15442,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Родионовская ул., 12",37.389607,55.893854000000005,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15443,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Рублёвское ш., 16к1",37.43437,55.740192999999984,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15444,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Рублёвское ш., 62",37.380875,55.766212,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15446,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, Саратовская ул., 3к1",37.732224,55.713958,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15449,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Снежная ул., 16к6",37.646362999999994,55.851797999999995,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15450,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Солнечногорская ул., 15к1",37.519234,55.860752,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15451,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Стрельбищенский пер., 5",37.538548,55.75811900000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15452,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Судостроительная, 11к1",37.671399,55.68055899999999,"KRYSHECHKI,BATAREJKI",,0.0
15453,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Сходненская ул., 25",37.438754,55.845501000000006,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15454,RC,"Точка приёма батареек (экообменник), крышечек, пластиковых карт в магазине ""ВкусВилл""","Москва, Тайнинская ул., 16к1",37.68474799999999,55.88092399999999,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15455,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Талдомская ул., 15",37.52162299999999,55.873783999999986,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.5
15456,RC,"Точка приёма батареек, крышечек, пластиковых карточек и блистеров в магазине ""ВкусВилл""","Москва, Тульская Малая ул., 2/1к4",37.619082,55.71071200000001,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15457,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, Туристская ул., 13к2",37.421874,55.85001399999998,"KRYSHECHKI,BATAREJKI",,0.0
15458,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Россия, Москва, Нижняя Первомайская улица, 35/9",37.80534599999999,55.79156999999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15459,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. 26 Бакинских Комиссаров, 12к2",37.48861,55.660428999999986,BATAREJKI,Режим работы требует уточнения,1.0
15460,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. 2-ая Вольская, 1к1",37.91897500000001,55.687246999999985,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15461,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. 2-я Звенигородская, 11",37.554643,55.76142499999999,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15462,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. 2-я Карачаровская, 1с1",37.753101,55.73466299999997,"KRYSHECHKI,BATAREJKI",,1.0
15463,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Адмирала Лазарева, 63",37.506334,55.537428999999975,BATAREJKI,Режим работы требует уточнения,0.0
15464,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, улица Адмирала Лазарева, 58",37.512392999999996,55.541463000000014,BATAREJKI,,0.0
15465,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Адмирала Руднева, 2",37.525585,55.54419899999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15466,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Академика Анохина, 2к1А",37.476654,55.670213999999994,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,1.0
15467,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Академика Анохина, д. 38, к. 1",37.471524,55.65831800000001,"KRYSHECHKI,BATAREJKI",,0.5
15468,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Академика Арцимовича, д. 13",37.51300799999999,55.63917599999999,"KRYSHECHKI,BATAREJKI",,0.0
15469,RC,"Точка приема пластиковых карточек в магазине ""ВкусВилл""","г. Москва, ул. Академика Бакулева, д. 6",37.486041,55.643155,INOE,,0.0
15470,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Академика Виноградова, 1",37.48322,55.63193999999999,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15471,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Академика Виноградова, 5",37.484846,55.632819999999995,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15472,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Академика Волгина, 8А",37.517140999999995,55.651561999999984,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15473,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Академика Комарова, 5А",37.594908,55.829092,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15474,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Академика Пилюгина, 18",37.533831,55.668446999999986,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15475,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Академика Янгеля, 1к1",37.598115,55.594056,BATAREJKI,Режим работы требует уточнения,0.0
15477,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Александры Монаховой, 84к2",37.48470999999999,55.545348000000004,BATAREJKI,,0.0
15479,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Арбат, 1",37.599292,55.751811999999994,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15480,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Базовская, 15к8",37.507906,55.878056,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15481,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Барклая, 7к1",37.501285,55.740588,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15482,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, Бачуринская ул., 9Ак1",37.481191,55.579202,BATAREJKI,,1.0
15483,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Берзарина, д. 23",37.473141,55.788045999999994,"KRYSHECHKI,BATAREJKI",,0.0
15484,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Большая Очаковская, 11",37.458544,55.68366599999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15485,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Бориса Галушкина, 16",37.655849999999994,55.823115000000016,"KRYSHECHKI,BATAREJKI",,0.0
15486,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Бориса Пастернака, 14",37.315549999999995,55.63766199999999,BATAREJKI,,1.0
15487,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Братеевская, 37к1",37.769253,55.636971,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15488,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Бутырская, 2/18",37.586473,55.79445199999998,"KRYSHECHKI,BATAREJKI",,0.0
15489,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Бутырский Вал, 48",37.588027,55.78524499999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15490,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Вавилова, 86",37.54109,55.676939999999995,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15491,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Варшавское шоссе, 141к9",37.60081,55.588948999999985,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15492,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Ватутина, 9",37.454753,55.721265,BATAREJKI,Режим работы требует уточнения,0.0
15494,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Воронежская, 16",37.73262,55.60998500000001,"KRYSHECHKI,BATAREJKI",,1.0
15495,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Гарибальди, 15",37.544695,55.674434,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15496,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Генерала Белова, 28с1",37.72449,55.60532699999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15497,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Генерала Белова, 29",37.72132799999999,55.614973,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15498,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Героев Панфиловцев, 16к1",37.4243,55.858822,"KRYSHECHKI,BATAREJKI",,0.0
15501,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Грина, 11",37.56696099999999,55.567518999999976,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15502,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Гришина, 23к1",37.415011,55.72454499999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15503,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Миля Авиаконструктора, 3А",37.851943,55.68678699999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.5
15504,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Катукова, 11к1",37.403737,55.810981999999996,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15505,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, улица Вавилова, 55/7",37.562991,55.69221100000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15506,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Дыбенко, 14к2",37.48600499999999,55.87053099999999,BATAREJKI,Режим работы требует уточнения,0.0
15507,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Каширское шоссе, 65к2",37.724723,55.59972799999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15508,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Корабельная, 11к2",37.69713599999999,55.68423399999999,"KRYSHECHKI,BATAREJKI",,0.0
15509,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Костякова, 9",37.571327,55.812772,BATAREJKI,Режим работы требует уточнения,0.0
15510,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Коштоянца, 15",37.491407,55.67865400000001,"KRYSHECHKI,BATAREJKI,INOE",,0.0
15511,RC,"Точка приема крышечек и батареек в магазине ""ВкусВилл""","Москва, ул. Красного Маяка, д. 2",37.601807,55.61183599999998,"KRYSHECHKI,BATAREJKI",,0.0
15512,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Красноказарменная, 10",37.697837,55.75737899999999,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15514,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Кржижановского, 4к1",37.562006999999994,55.68266299999999,BATAREJKI,,0.0
15516,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Лескова, 19Ас2",37.616944,55.894307999999995,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15517,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Лётчика Бабушкина, 31",37.67474,55.869887,"KRYSHECHKI,BATAREJKI",,1.0
15519,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Лечебная, 14",37.73727300000001,55.78998799999999,BATAREJKI,Режим работы требует уточнения,0.0
15520,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Лихоборские Бугры, 6",37.548249,55.84243300000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15521,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Люсиновская, 70с2",37.620761,55.71482499999998,BATAREJKI,Режим работы требует уточнения,1.0
15522,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Магнитогорская, 7",37.825343999999994,55.774319999999996,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15523,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Малыгина, 7с2",37.69419,55.88062099999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15524,RC,"Точка приёма крышечек в магазине ""ВкусВилл""","Москва, ул. Мартеновская, 9/13",37.804997,55.756786,KRYSHECHKI,Режим работы требует уточнения,0.0
15525,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Бирюзова, 19",37.491142999999994,55.79436599999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15526,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Василевского, 5к1",37.47149699999999,55.80409100000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15527,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Малиновского, 8",37.493587,55.79264499999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15528,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Рыбалко, 5",37.493039,55.79648599999998,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15529,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Савицкого, 26к2",37.594548999999994,55.50303800000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15530,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Маршала Тухачевского, 49",37.464221,55.78503700000001,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15531,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Миклухо-Маклая, 36а",37.532951,55.640111,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15532,RC,"Точка приема крышечек в магазине ""ВкусВилл""","г. Москва,  ул. Фонвизина, д. 17",37.586879051996306,55.82105282157289,KRYSHECHKI,,0.0
15533,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Миля Авиаконструктора, 14",37.855571999999995,55.682391999999986,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15534,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Михайлова, 22к1",37.769325,55.72648199999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15535,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Мневники, 11",37.486302,55.772861000000006,BATAREJKI,Режим работы требует уточнения,0.0
15537,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Муравская, 38к1",37.37238299999999,55.86435600000001,BATAREJKI,,0.0
15539,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Недорубова, 7",37.93042299999999,55.700634999999984,"KRYSHECHKI,BATAREJKI",,0.0
15540,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Новаторов, 16к1",37.524678,55.667278999999986,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15542,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Новорогожская, 6с1",37.682278,55.741166,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15543,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Обручева, 11",37.515137,55.660221,"KRYSHECHKI,BATAREJKI",,0.0
15544,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Обручева, 16к1",37.514603,55.65881300000001,"KRYSHECHKI,BATAREJKI",,0.0
15546,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Олеко Дундича, 5",37.49664299999999,55.74188900000001,"KRYSHECHKI,BATAREJKI",,1.0
15548,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Орджоникидзе, 9к1",37.598483,55.70996199999999,BATAREJKI,,1.0
15549,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, Остоженка ул., 20",37.598276999999996,55.74126799999999,BATAREJKI,,0.0
15552,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Плющиха, 42",37.576358,55.74101899999999,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,1.0
15553,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Покрышкина, 7к1",37.468192,55.664603999999976,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.5
15554,RC,"Точка приёма батареек, крышечек и пластиковых карточек в магазине ""ВкусВилл""","Москва, ул. Пресненский Вал, 5",37.564051,55.76619199999999,"KRYSHECHKI,BATAREJKI,INOE",Режим работы требует уточнения,0.0
15555,RC,"Точка приёма батареек и крышечек в магазине ""ВкусВилл""","Москва, ул. Пришвина, 26",37.60372,55.884720999999985,"KRYSHECHKI,BATAREJKI",Режим работы требует уточнения,0.0
15557,RC,"Точка приёма батареек в магазине ""ВкусВилл""","Москва, ул. Пырьева, 5а",37.52635699999999,55.72589399999999,BATAREJKI,Режим работы требует уточнения,0.0
15558,RC,"Точка приёма крышечек в магазине ""ВкусВилл""","Москва, ул. Радиальная 6-ая, 3к5",37.66183199999999,55.60571399999999,KRYSHECHKI,Режим работы требует уточнения,0.0
